userID,placeID,rating,food_rating,service_rating
U1096,135072,1,?,1
U1096,135064,1,1,0
U1096,135086,1,?,2
U1096,135055,2,2,2
U1136,135074,1,1,2
U1096,135026,2,2,2
U1136,132862,2,2,2
U1096,132955,2,2,2
U1136,132921,2,2,2
U1136,135072,1,1,1
U1096,132723,1,2,1
U1136,135055,2,2,2
U1136,135064,1,1,1
U1096,132958,1,2,2
U1096,135075,1,2,1
U1136,132958,2,2,2
U1136,135048,?,2,?
U1136,135046,2,2,2
U1136,135028,2,2,2
U1097,135086,2,0,1
U1097,135053,2,2,2
U1097,132861,2,2,1
U1058,135062,2,2,2
U1058,135055,2,2,2
U1010,135053,1,1,1
U1010,135058,1,0,0
U1010,135079,0,0,0
U1003,135059,2,2,2
U1010,135064,0,2,0
U1010,135047,1,1,1
U1010,135065,1,1,1
U1102,132854,?,2,?
U1102,132858,2,2,0
U1010,135042,2,2,2
U1102,132870,2,2,0
U1010,135076,1,?,2
U1102,132847,2,2,0
U1013,132951,2,2,2
U1013,135060,1,1,0
U1028,132732,1,?,1
U1028,132733,1,1,1
U1028,135104,0,1,0
U1050,132732,0,1,1
U1050,132609,0,0,0
U1050,132608,0,0,0
U1050,132560,0,2,0
U1050,132740,0,2,0
U1050,132594,?,2,?
U1050,132584,0,0,0
U1028,132740,1,?,1
U1129,132706,0,0,1
U1129,132654,0,0,0
U1028,132630,2,2,2
U1028,132663,0,0,0
U1028,132613,2,2,2
U1087,132667,2,2,1
U1087,135104,1,2,1
U1087,132660,1,1,0
U1087,132732,2,2,1
U1087,132740,1,2,1
U1087,132560,1,2,1
U1087,132594,1,2,1
U1087,132663,1,2,1
U1065,132626,1,0,1
U1065,132706,2,1,2
U1129,132561,1,2,2
U1065,132665,1,1,1
U1129,132665,0,0,0
U1065,132561,1,1,1
U1039,132626,2,2,1
U1039,132564,1,1,2
U1065,132654,1,1,1
U1039,132665,?,1,?
U1130,132654,0,0,0
U1130,132561,0,0,0
U1130,132626,0,0,0
U1130,132706,?,2,?
U1043,132608,1,1,1
U1043,132609,1,2,1
U1011,132717,2,2,1
U1043,132613,1,?,1
U1011,132564,1,1,1
U1043,132732,?,1,?
U1043,132630,1,1,1
U1011,132715,?,1,?
U1068,132733,1,1,0
U1068,132594,1,1,1
U1068,132660,0,0,0
U1105,135144,1,3,1
U1175,133229,2,1,1
U1049,131946,3,0,2
U1083,135739,2,2,3
U1172,131415,0,3,0
U1164,135302,2,0,2
U1026,132654,2,2,3
U1047,133855,0,1,1
U1148,134265,?,3,?
U1147,133216,2,1,3
U1093,132510,1,3,2
U1178,134127,2,1,0
U1116,133849,2,0,0
U1100,131251,0,2,3
U1035,135837,1,3,0
U1181,135734,1,3,2
U1072,135576,?,1,?
U1013,133241,?,1,?
U1044,134385,3,2,1
U1093,132879,3,3,3
U1178,131643,?,1,?
U1015,134218,2,2,3
U1166,132892,0,?,1
U1036,132314,2,3,3
U1050,133936,?,3,?
U1026,135088,3,2,1
U1101,131796,2,0,3
U1121,132729,2,3,1
U1142,131058,1,0,0
U1175,134055,1,3,1
U1090,135875,3,0,3
U1117,131173,0,0,2
U1003,133087,2,2,2
U1140,134220,0,3,2
U1044,135067,1,2,3
U1001,132231,2,2,0
U1051,135218,1,3,2
U1020,135157,3,3,2
U1073,132540,3,2,3
U1041,135478,0,0,2
U1108,132782,1,1,3
U1163,132196,3,3,0
U1003,132990,0,2,3
U1173,132712,1,1,0
U1168,132844,0,2,2
U1130,134801,2,1,3
U1141,135972,1,1,2
U1126,133429,0,3,0
U1172,132538,2,2,0
U1194,131331,1,1,0
U1015,135873,3,1,2
U1013,131235,1,1,2
U1151,133747,0,3,1
U1094,132224,1,2,3
U1125,135814,0,2,1
U1095,134871,3,2,1
U1045,132236,?,3,?
U1058,134732,3,2,2
U1106,132186,?,0,?
U1198,134723,0,0,1
U1045,131118,1,2,3
U1123,135580,0,0,3
U1052,131374,0,1,0
U1047,132910,1,0,3
U1193,133362,1,0,3
U1027,133148,2,2,2
U1111,134336,0,2,3
U1187,135872,0,3,0
U1166,131561,3,2,3
U1154,131830,2,3,3
U1025,133950,2,0,2
U1104,131400,0,1,3
U1110,132333,0,1,2
U1022,131873,0,2,3
U1089,135041,3,1,1
U1078,131798,2,3,0
U1189,132871,1,3,0
U1090,134869,2,3,2
U1163,132865,?,2,?
U1171,132208,2,0,0
U1031,135409,0,3,0
U1105,135361,3,0,2
U1197,131049,2,2,1
U1020,131310,2,3,3
U1153,131254,1,2,0
U1008,132507,2,3,3
U1194,134296,3,0,3
U1101,133575,?,0,?
U1029,134284,2,3,3
U1183,133541,1,0,2
U1154,131555,?,0,?
U1021,135635,0,2,2
U1132,135841,3,0,0
U1123,132482,1,0,0
U1081,133777,0,1,3
U1003,135759,1,2,0
U1059,132369,2,2,3
U1197,134786,3,2,1
U1074,131975,3,1,2
U1096,135824,2,0,1
U1109,131928,2,3,1
U1133,133165,0,?,2
U1076,133508,?,3,?
U1007,133059,?,3,?
U1121,135785,3,2,1
U1122,131598,1,1,2
U1091,133623,3,3,3
U1079,132923,3,0,1
U1163,134615,?,2,?
U1065,131369,0,1,0
U1072,131882,?,2,?
U1087,131157,3,2,0
U1110,134193,1,3,2
U1119,134717,?,0,?
U1042,134556,0,0,1
U1166,134019,3,1,3
U1030,131026,0,2,3
U1103,133896,2,1,1
U1091,134388,3,3,1
U1052,135636,1,?,0
U1101,135999,1,?,0
U1164,131339,2,1,2
U1059,132001,2,?,3
U1024,131773,2,1,1
U1010,132421,1,?,2
U1162,131126,0,0,3
U1167,132050,3,3,0
U1103,134559,3,2,1
U1187,132929,0,1,0
U1120,132382,1,3,1
U1160,133518,0,?,0
U1195,135771,3,0,0
U1044,134183,3,0,0
U1113,132733,2,2,3
U1161,132330,?,2,?
U1013,132018,1,0,2
U1112,135055,1,3,3
U1031,135643,2,1,0
U1091,131103,1,1,1
U1050,132365,0,1,0
U1030,131814,1,1,0
U1143,131648,0,0,2
U1120,134249,2,2,0
U1038,132485,3,1,2
U1182,133809,3,1,2
U1195,132723,1,0,0
U1101,131521,2,0,2
U1047,135364,2,3,3
U1017,135665,0,3,0
U1024,133541,1,3,0
U1097,131056,3,0,1
U1050,132196,2,?,2
U1060,133818,1,3,3
U1002,133604,2,0,2
U1069,135356,2,1,2
U1164,133007,?,3,?
U1074,134652,2,2,2
U1091,131237,1,2,1
U1009,131296,0,2,2
U1149,133401,1,2,0
U1147,131740,0,3,3
U1089,133732,2,2,1
U1071,131550,2,0,3
U1156,134278,?,1,?
U1058,135901,3,3,2
U1078,131374,2,2,2
U1025,131981,3,2,1
U1188,135609,0,2,0
U1115,132655,3,3,2
U1076,134849,3,1,0
U1168,135368,2,1,3
U1110,133824,1,2,3
U1021,133897,3,2,0
U1191,131455,0,3,2
U1146,131709,1,1,3
U1198,133491,0,2,1
U1130,132667,1,0,0
U1100,133140,2,0,1
U1197,132327,0,3,2
U1112,133439,3,2,0
U1188,132295,?,3,?
U1029,131301,0,0,0
U1105,133991,2,2,1
U1079,132265,0,2,3
U1146,134949,2,?,3
U1046,131989,3,1,1
U1063,135767,2,2,2
U1183,132288,?,0,?
U1029,131497,3,2,3
U1150,134653,1,2,3
U1170,132743,1,3,3
U1062,131898,0,2,3
U1134,131308,2,?,2
U1052,134318,0,3,3
U1163,133386,3,1,1
U1134,132233,3,3,3
U1185,133894,3,2,2
U1071,134434,2,1,2
U1190,133450,3,3,0
U1023,132272,2,0,0
U1182,133325,2,1,3
U1086,131596,1,1,3
U1194,131877,0,2,1
U1109,135744,0,1,0
U1088,134240,2,2,1
U1059,132294,1,2,0
U1012,132685,0,1,2
U1051,135392,3,1,3
U1005,131726,0,1,0
U1026,134919,1,2,0
U1029,134126,3,3,3
U1167,131045,?,3,?
U1045,132579,3,0,3
U1156,133439,1,3,0
U1041,132217,?,2,?
U1089,134578,0,3,1
U1008,131942,0,2,0
U1058,134530,2,3,1
U1189,133781,?,1,?
U1170,132700,1,1,0
U1042,133657,1,0,2
U1160,133976,?,3,?
U1044,132310,3,0,3
U1091,134877,2,0,0
U1023,131702,2,3,3
U1159,134915,0,2,1
U1002,134230,1,0,2
U1130,135626,0,?,0
U1005,135650,0,0,1
U1075,133408,0,0,2
U1050,131193,3,0,0
U1097,135391,0,3,2
U1015,133434,2,?,3
U1140,132465,1,0,1
U1012,131402,0,1,1
U1048,134245,0,2,1
U1129,132330,1,0,2
U1127,135645,1,3,3
U1120,134229,1,0,1
U1153,131948,3,0,3
U1092,133566,2,3,0
U1088,135944,0,?,2
U1011,134909,1,1,3
U1168,132835,2,1,0
U1083,133683,1,1,3
U1165,134285,1,2,0
U1142,134905,1,?,0
U1137,131510,?,3,?
U1112,135679,2,1,3
U1068,135923,1,1,2
U1143,135315,1,2,3
U1029,132546,0,3,2
U1184,134481,0,0,3
U1012,131948,1,3,3
U1011,132373,1,2,2
U1112,134652,0,2,0
U1043,131668,0,?,0
U1072,134604,0,1,1
U1012,132970,3,3,2
U1115,133879,2,3,0
U1139,131465,0,3,2
U1044,132134,0,?,3
U1106,135415,3,0,2
U1198,134222,?,1,?
U1022,132217,?,3,?
U1069,132090,?,1,?
U1125,135594,3,0,3
U1104,133698,1,2,1
U1021,131781,?,1,?
U1045,134479,0,3,0
U1073,131720,0,0,0
U1056,135281,0,?,2
U1166,132891,1,2,2
U1034,131703,1,3,2
U1028,134404,1,1,2
U1127,132105,1,1,2
U1097,134942,3,1,0
U1177,132722,2,1,2
U1018,132036,1,2,2
U1061,133856,2,?,3
U1123,134495,0,1,3
U1126,134997,2,3,0
U1035,132347,2,0,2
U1026,132659,3,2,2
U1132,133612,3,3,1
U1039,134260,2,0,3
U1180,135438,1,0,3
U1084,135728,2,1,2
U1195,135836,1,?,1
U1035,133482,2,3,1
U1092,131654,3,2,2
U1131,132034,0,0,3
U1004,133547,0,0,1
U1164,134745,3,2,2
U1042,132731,1,0,2
U1155,132045,?,2,?
U1096,131900,1,2,3
U1186,132208,0,0,2
U1120,135200,?,1,?
U1137,135920,2,0,0
U1020,131562,1,2,1
U1020,133454,1,3,3
U1052,132027,0,3,0
U1125,132435,0,0,3
U1098,135733,0,1,1
U1122,133709,3,1,0
U1121,131512,2,3,2
U1093,132856,?,2,?
U1123,134207,0,1,1
U1022,135931,1,1,1
U1155,132476,0,?,2
U1074,132841,2,3,1
U1178,134875,2,1,2
U1065,135377,3,0,0
U1115,135569,1,3,0
U1147,131389,?,1,?
U1120,133969,3,0,3
U1073,132771,1,0,3
U1189,133042,?,3,?
U1118,132981,1,2,0
U1077,134283,2,2,2
U1113,135645,3,1,2
U1182,135007,2,2,2
U1103,135125,2,3,2
U1128,131917,3,3,1
U1058,135609,1,2,1
U1075,133164,0,3,0
U1128,135439,1,1,1
U1035,135082,3,?,0
U1064,134500,1,0,0
U1193,133789,0,2,3
U1084,131107,2,3,3
U1081,132320,3,0,3
U1156,132964,2,2,0
U1166,131694,3,3,0
U1128,133823,3,2,1
U1025,133943,3,3,1
U1110,131182,2,2,2
U1044,131581,1,3,3
U1032,132710,2,?,1
U1015,135455,2,1,2
U1037,131694,3,2,0
U1166,132080,1,3,3
U1161,135557,2,2,2
U1001,133512,0,0,2
U1125,134516,0,2,3
U1028,135644,3,2,1
U1137,131941,2,0,1
U1175,133613,0,2,1
U1103,131951,1,0,0
U1034,131175,1,0,3
U1112,133650,2,1,2
U1090,135980,2,2,3
U1019,135252,3,0,0
U1081,135049,3,0,1
U1079,131364,0,0,2
U1117,133435,0,0,3
U1013,131423,1,1,2
U1094,133024,0,2,2
U1139,132149,2,2,3
U1084,131955,1,0,2
U1027,132179,1,2,0
U1184,134211,2,?,2
U1073,131711,0,2,2
U1111,135990,3,3,2
U1027,133135,1,?,1
U1195,133433,1,1,0
U1198,133269,1,1,0
U1154,133856,?,1,?
U1073,135755,3,2,1
U1109,132638,3,?,3
U1122,132072,3,1,3
U1172,133572,2,?,0
U1171,133046,1,2,3
U1038,134724,0,1,2
U1124,133479,2,?,2
U1093,133330,1,1,1
U1107,134021,1,0,0
U1197,132765,1,0,1
U1126,134572,3,1,2
U1079,134159,3,?,3
U1107,133928,0,1,0
U1042,135119,1,1,2
U1192,135385,1,1,3
U1152,133761,2,2,0
U1167,134638,1,1,2
U1174,134116,0,0,1
U1183,132634,3,0,1
U1069,131829,1,1,2
U1059,131407,3,3,0
U1195,135147,3,0,0
U1059,134529,2,2,2
U1174,135264,?,?,?
U1062,134001,0,1,3
U1158,135011,?,1,?
U1107,133643,3,0,2
U1042,132047,1,3,3
U1131,135356,3,0,0
U1127,133104,0,1,2
U1047,131106,3,3,0
U1039,134107,2,0,1
U1152,134273,1,1,3
U1062,131105,3,3,0
U1118,131481,1,0,1
U1194,133921,2,3,0
U1108,131608,1,1,2
U1094,134397,2,0,3
U1067,132362,3,2,0
U1124,134615,1,3,1
U1084,134892,3,1,2
U1068,131843,0,0,1
U1134,135070,2,3,1
U1073,134033,?,1,?
U1099,133595,3,0,0
U1016,134193,?,?,?
U1074,134786,3,1,0
U1089,132193,3,2,1
U1014,132941,0,0,0
U1137,132401,2,0,1
U1161,135996,2,2,1
U1084,133886,2,3,3
U1026,131843,2,2,1
U1109,134446,?,?,?
U1028,134818,2,0,1
U1154,132687,3,2,0
U1103,131221,3,0,1
U1013,135458,2,2,3
U1078,132755,2,?,2
U1029,135435,0,0,0
U1110,134044,0,3,1
U1144,131936,0,1,0
U1120,132015,3,2,3
U1014,132185,2,2,3
U1061,132083,3,2,2
U1046,135301,2,1,2
U1039,131665,1,1,2
U1115,132610,?,?,?
U1004,131863,1,3,2
U1010,134594,0,1,3
U1186,134467,2,2,1
U1180,132782,2,1,2
U1131,132528,2,3,0
U1113,135067,1,3,0
U1200,131457,?,0,?
U1056,133793,1,3,2
U1093,133399,2,2,3
U1007,132148,1,0,0
U1142,132571,?,0,?
U1137,132788,1,0,1
U1091,135288,?,2,?
U1117,134757,0,1,3
U1037,135861,3,?,3
U1020,135961,3,2,2
U1092,135950,3,0,2
U1191,133095,3,0,0
U1020,132331,2,0,3
U1180,135857,0,?,1
U1155,135413,1,3,0
U1008,135972,0,0,0
U1040,134434,1,?,2
U1030,131436,?,3,?
U1038,132856,?,1,?
U1180,134552,0,0,2
U1138,135323,0,0,1
U1011,133605,3,1,1
U1195,131002,3,3,0
U1070,135169,2,3,0
U1163,131409,1,0,2
U1168,133350,3,1,2
U1054,132396,?,3,?
U1046,134321,?,2,?
U1089,132843,3,0,1
U1025,134256,0,3,1
U1065,134806,0,?,1
U1025,134973,0,3,0
U1123,132850,3,3,0
U1115,134460,2,1,0
U1123,131178,0,?,3
U1104,135933,2,1,1
U1071,133230,1,0,2
U1050,132128,0,3,3
U1105,131513,1,2,0
U1060,132207,3,3,3
U1098,135882,1,0,1
U1154,131670,3,0,1
U1048,133306,3,0,3
U1017,135627,1,1,3
U1109,132227,0,?,2
U1190,132003,2,2,1
U1139,133667,1,?,1
U1140,133455,1,3,0
U1172,131243,2,2,1
U1010,132428,0,3,3
U1139,131331,2,2,3
U1172,131244,1,0,3
U1051,135975,0,?,2
U1167,132047,1,1,0
U1154,133198,1,?,2
U1020,131492,1,3,2
U1033,133781,1,3,2
U1115,132891,?,3,?
U1035,131641,2,1,3
U1050,132497,2,0,3
U1198,131893,3,0,3
U1172,131327,1,2,2
U1182,134517,2,1,1
U1173,131710,1,2,3
U1106,131430,3,3,3
U1171,132721,2,0,2
U1082,131193,0,?,0
U1152,133073,2,0,0
U1030,132817,1,2,0
U1056,132264,?,0,?
U1148,131693,3,3,3
U1080,134666,2,?,3
U1198,133787,3,3,2
U1130,131194,?,1,?
U1064,134670,1,2,2
U1078,131636,0,0,0
U1079,135041,?,?,?
U1044,132366,0,0,0
U1021,135219,2,0,3
U1126,133986,0,2,0
U1108,131771,0,3,3
U1088,135660,?,2,?
U1160,131108,2,0,0
U1198,134893,1,1,1
U1026,133689,0,3,3
U1123,132227,3,0,1
U1080,132553,?,3,?
U1063,132134,1,3,2
U1110,134370,3,0,0
U1090,135268,1,1,3
U1077,133019,0,1,2
U1002,131807,3,?,1
U1148,133585,0,0,2
U1003,134259,0,?,0
U1103,133011,0,1,2
U1082,132549,0,3,1
U1040,131078,3,2,0
U1171,132937,0,3,1
U1074,133088,3,0,3
U1195,133922,1,2,0
U1015,134286,0,1,2
U1064,133735,2,0,2
U1048,131941,2,1,0
U1117,134688,3,2,3
U1006,135620,?,3,?
U1076,131093,0,2,1
U1012,135836,3,0,2
U1161,132251,1,2,3
U1164,132123,2,1,1
U1088,133186,3,3,1
U1012,132183,0,3,0
U1019,133319,1,2,0
U1091,132768,?,2,?
U1084,135459,?,0,?
U1109,134298,3,2,1
U1010,135699,3,0,2
U1059,134426,?,3,?
U1071,132953,0,1,2
U1059,134402,2,2,1
U1034,131820,1,3,1
U1188,133983,2,?,2
U1144,134337,0,0,2
U1075,134898,2,3,3
U1017,133897,1,3,1
U1091,131755,2,2,3
U1055,132211,3,2,1
U1144,134940,1,2,2
U1014,131730,1,0,1
U1051,133121,0,?,3
U1051,133051,?,1,?
U1044,132212,2,3,3
U1149,132204,2,1,1
U1060,135531,0,0,2
U1155,133252,0,0,3
U1120,134073,0,2,3
U1085,135450,2,1,2
U1187,133075,3,0,1
U1037,131301,0,2,1
U1121,131040,2,1,3
U1097,134544,0,3,1
U1079,132649,2,0,1
U1040,131428,3,2,3
U1031,134586,3,3,0
U1123,134392,2,0,3
U1092,135397,3,0,3
U1032,135571,?,1,?
U1141,134510,1,2,2
U1178,134032,1,0,1
U1100,133974,2,2,2
U1092,131080,?,0,?
U1152,131981,?,2,?
U1025,133391,2,0,1
U1010,131244,3,3,1
U1033,135365,3,0,3
U1042,131387,3,?,2
U1126,134919,?,0,?
U1092,135220,3,3,1
U1159,134624,3,0,0
U1195,131717,1,2,2
U1012,133468,3,1,1
U1101,133598,0,3,3
U1070,134454,3,2,2
U1119,131887,1,3,2
U1194,135366,0,1,3
U1132,135920,0,?,0
U1200,134255,0,1,0
U1085,131114,2,2,1
U1108,132953,2,0,2
U1012,133474,?,0,?
U1127,132670,0,0,2
U1018,133644,1,1,0
U1126,133187,?,?,?
U1093,133956,2,3,2
U1048,134281,?,1,?
U1164,131211,3,0,2
U1056,132489,3,2,2
U1014,134845,0,?,2
U1015,132020,0,?,2
U1044,135828,1,3,0
U1151,131725,0,1,0
U1124,134817,1,3,2
U1151,134136,1,2,1
U1185,134236,2,?,1
U1008,135758,2,3,3
U1121,134181,3,1,3
U1122,135924,0,0,3
U1117,132125,0,1,2
U1097,135008,0,3,2
U1034,135759,2,1,3
U1142,132392,3,0,3
U1152,131558,?,0,?
U1112,131343,2,2,3
U1017,132430,1,3,3
U1146,135985,0,3,3
U1099,135817,1,1,1
U1148,132014,2,1,1
U1184,131558,0,2,3
U1128,133371,1,2,2
U1103,131921,1,1,3
U1055,133621,3,2,1
U1129,132590,0,2,1
U1010,133222,1,3,3
U1164,133908,1,?,3
U1032,134206,2,0,1
U1104,133841,1,3,1
U1075,133522,0,?,2
U1003,135425,1,0,0
U1071,133843,0,1,1
U1114,131923,1,1,0
U1055,135935,3,3,2
U1167,131847,2,3,1
U1104,134871,3,2,3
U1199,135330,0,?,2
U1045,134173,0,2,2
U1001,134324,3,1,3
U1160,133928,3,2,1
U1124,134102,3,?,1
U1030,134227,2,2,3
U1132,135408,3,1,0
U1139,135096,1,3,0
U1185,133885,3,1,0
U1130,135435,3,?,0
U1141,134678,1,1,0
U1185,135483,?,3,?
U1049,131431,3,1,3
U1070,134426,3,0,1
U1152,135938,?,1,?
U1187,132695,0,0,2
U1054,135257,0,0,2
U1094,131100,0,3,1
U1107,134602,3,1,2
U1146,131888,1,3,2
U1162,132351,0,2,2
U1124,135142,2,1,2
U1176,132514,2,0,2
U1156,131759,3,3,3
U1000,132772,3,3,3
U1127,133974,3,2,3
U1071,135281,?,1,?
U1186,135879,0,0,1
U1058,134510,?,2,?
U1010,132156,3,3,1
U1035,131124,3,0,0
U1166,131194,3,1,0
U1191,131017,3,1,0
U1178,132053,3,2,0
U1123,131933,3,1,3
U1196,135091,?,2,?
U1169,131044,2,2,1
U1035,134162,0,?,0
U1124,132228,3,0,2
U1028,134946,2,0,1
U1129,133989,2,0,3
U1035,131591,2,1,0
U1140,131372,0,3,0
U1173,134392,?,2,?
U1134,133527,2,2,1
U1166,135822,3,3,2
U1094,132442,3,2,3
U1073,132151,1,0,0
U1058,132204,3,3,1
U1197,132901,3,2,3
U1100,132038,2,2,1
U1035,133860,0,1,0
U1150,131525,?,0,?
U1004,134122,1,1,3
U1105,131283,1,2,0
U1135,132894,3,2,2
U1081,133715,2,0,3
U1075,133277,3,2,1
U1002,134140,1,0,3
U1199,134593,3,2,0
U1154,133737,1,1,1
U1071,131894,3,0,3
U1108,131022,0,2,0
U1171,131924,0,3,3
U1193,132389,1,1,0
U1153,134329,0,2,2
U1105,135825,1,3,1
U1016,131802,0,3,2
U1125,135301,2,?,1
U1044,133437,1,0,0
U1007,132386,2,0,3
U1086,131299,?,3,?
U1177,135064,3,1,2
U1028,132220,2,1,2
U1094,132541,?,3,?
U1146,132309,2,0,3
U1184,134209,0,3,2
U1043,134459,2,1,1
U1147,133983,3,?,2
U1160,132401,2,0,0
U1043,131954,2,1,2
U1101,135861,?,2,?
U1112,133819,3,1,0
U1185,131798,0,1,3
U1015,132900,3,0,3
U1122,134645,3,?,1
U1020,131402,0,0,3
U1189,134495,1,2,3
U1143,131177,3,2,2
U1140,133325,0,0,1
U1156,135587,3,3,3
U1093,134039,?,0,?
U1044,131738,2,0,0
U1012,134436,1,1,2
U1113,135232,0,2,2
U1033,132860,2,3,1
U1043,131877,3,3,2
U1008,131061,1,3,1
U1143,134067,1,3,2
U1051,132017,1,2,1
U1175,133237,2,2,0
U1050,135727,3,0,0
U1171,135271,?,?,?
U1133,132921,3,3,1
U1165,133499,0,?,0
U1084,133532,3,3,0
U1068,135749,2,2,3
U1168,133366,1,?,1
U1103,131419,0,1,0
U1178,133863,1,3,1
U1033,134293,3,3,2
U1025,135837,0,2,0
U1074,134186,2,1,3
U1030,135952,1,?,1
U1155,131924,3,?,2
U1049,133192,?,1,?
U1124,133168,1,1,2
U1089,134179,1,1,3
U1015,131446,2,3,3
U1054,135428,3,3,1
U1130,132590,0,1,1
U1032,134922,1,0,0
U1032,132290,3,2,1
U1125,133524,1,3,2
U1045,135451,0,1,1
U1200,132398,3,1,1
U1022,135194,3,1,2
U1038,134462,1,1,0
U1074,132049,3,1,2
U1151,133238,1,2,1
U1025,134972,1,0,3
U1103,132990,3,3,1
U1146,132507,1,?,2
U1096,131082,1,0,0
U1144,135953,1,1,1
U1102,131639,2,1,2
U1017,133639,0,3,3
U1020,131308,3,2,2
U1177,135806,0,?,3
U1139,133177,3,3,2
U1121,134833,1,?,0
U1039,132257,1,0,1
U1034,134528,0,2,1
U1063,133356,?,0,?
U1004,133282,0,?,2
U1185,133261,3,?,3
U1033,131638,?,?,?
U1080,132802,2,0,1
U1042,135894,?,0,?
U1146,135160,3,3,1
U1049,132240,?,2,?
U1059,132072,3,3,3
U1145,132978,2,?,1
U1088,135702,2,3,0
U1009,135903,3,3,2
U1011,131182,3,3,3
U1118,133500,3,1,3
U1182,132230,2,2,2
U1012,134426,1,0,3
U1033,135399,?,?,?
U1173,134658,1,0,1
U1159,133355,3,0,0
U1160,131173,2,?,1
U1136,131759,1,2,3
U1058,133984,2,0,0
U1176,131727,0,0,3
U1036,131879,3,3,3
U1009,135917,0,3,2
U1125,132257,1,1,1
U1076,133203,2,3,1
U1024,135512,2,1,3
U1178,135453,3,1,0
U1025,135024,?,3,?
U1200,135536,0,0,0
U1177,135496,1,0,0
U1161,134014,2,3,1
U1013,131271,1,2,3
U1185,131460,3,1,2
U1068,135587,3,3,2
U1019,132051,0,3,3
U1098,131792,0,0,2
U1184,135049,3,1,3
U1036,135525,0,3,2
U1120,131602,3,?,0
U1031,134524,2,1,0
U1054,132581,3,?,1
U1049,135284,3,1,0
U1008,133436,3,1,2
U1139,134730,1,3,3
U1198,134760,3,0,3
U1037,131550,3,2,0
U1018,135153,0,1,0
U1104,135575,0,3,2
U1196,132132,1,3,3
U1124,135428,1,0,2
U1124,134633,0,0,0
U1006,132714,3,1,2
U1051,131343,?,2,?
U1098,135883,3,2,2
U1057,132668,2,2,2
U1036,133949,0,3,1
U1093,131510,?,2,?
U1103,132650,?,1,?
U1111,134999,1,0,1
U1043,132286,3,?,2
U1132,133600,0,3,3
U1138,133389,1,3,0
U1081,134393,3,3,1
U1041,134362,2,2,2
U1103,131142,0,1,3
U1129,132718,2,3,0
U1023,134111,1,2,3
U1164,135579,0,2,0
U1012,131041,2,1,0
U1157,132163,3,1,2
U1187,131489,1,1,3
U1007,135236,3,0,0
U1039,135698,0,2,0
U1021,131455,?,0,?
U1151,133989,0,3,1
U1066,131922,0,0,1
U1091,131463,2,1,0
U1040,131596,2,?,3
U1029,134714,0,0,3
U1141,132399,2,0,1
U1193,133358,?,2,?
U1079,133873,3,0,2
U1102,133969,3,?,1
U1032,134300,3,?,0
U1147,133584,3,3,1
U1137,135830,1,3,3
U1040,134809,1,1,1
U1109,133267,3,0,0
U1089,131985,3,2,3
U1051,131627,0,0,1
U1042,135205,0,?,3
U1108,135862,1,3,2
U1189,135864,3,0,2
U1087,133017,?,2,?
U1002,131131,?,1,?
U1105,135236,?,?,?
U1008,133529,0,1,2
U1200,131023,0,0,0
U1099,135492,2,2,0
U1085,134018,3,2,2
U1110,131466,0,0,1
U1149,131006,1,3,1
U1048,133629,0,?,2
U1005,135454,1,0,0
U1104,133905,2,0,3
U1152,135148,3,?,3
U1031,132074,3,2,2
U1009,131522,0,2,3
U1101,134135,?,?,?
U1026,131936,3,1,1
U1077,133900,1,2,0
U1065,134409,1,1,0
U1110,133446,2,2,1
U1158,135800,0,2,3
U1023,133884,3,2,3
U1066,135757,?,3,?
U1016,133499,0,3,2
U1178,132034,2,1,1
U1199,132703,3,2,1
U1019,134063,0,2,0
U1096,135497,2,0,1
U1013,133949,1,3,3
U1189,134681,2,3,1
U1001,135511,1,1,0
U1039,131288,2,0,3
U1048,133145,?,2,?
U1127,135125,3,3,3
U1194,133753,1,0,2
U1145,133593,3,1,1
U1065,133022,0,3,2
U1168,134026,?,0,?
U1163,135388,0,0,3
U1068,133147,1,3,1
U1097,132479,0,3,1
U1095,134293,2,0,0
U1192,133300,?,2,?
U1150,134333,0,3,0
U1047,135809,2,2,3
U1142,134412,1,2,3
U1147,132780,1,3,2
U1107,134784,3,3,3
U1172,131918,3,?,2
U1123,135520,?,1,?
U1174,133914,2,0,2
U1160,135718,?,3,?
U1186,132342,0,3,1
U1055,132868,?,1,?
U1113,132894,0,1,3
U1145,134849,1,1,2
U1100,134789,2,3,0
U1184,134342,3,2,2
U1138,132855,0,1,2
U1081,131591,2,1,3
U1116,134555,1,2,0
U1004,132958,0,0,3
U1050,135101,2,3,0
U1198,131211,0,0,3
U1036,135417,?,?,?
U1122,135771,0,1,3
U1062,135496,?,0,?
U1057,135078,1,1,3
U1173,132417,0,2,1
U1151,132942,1,3,0
U1032,135960,1,2,0
U1127,133746,?,0,?
U1075,132273,1,0,2
U1085,132495,0,0,3
U1155,133166,3,1,3
U1142,132897,0,3,3
U1056,134663,1,2,0
U1119,132656,0,0,1
U1184,134049,1,0,2
U1022,133071,0,0,0
U1096,134028,2,2,1
U1059,135784,1,3,1
U1087,135416,1,0,0
U1194,132114,3,1,1
U1068,135361,1,1,0
U1115,133843,2,0,2
U1075,133523,2,1,1
U1088,131132,2,3,1
U1193,132508,2,2,3
U1010,134459,1,3,3
U1013,132001,0,0,0
U1094,133359,1,0,3
U1015,134092,2,0,2
U1044,135845,2,0,3
